EXIT|EXIT_R1|EXIT_STATION,EXIT|EXIT_R2|EXIT_STATION,EXIT|EXIT_R3|EXIT_STATION
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
4,0,0
4,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,1,0
6,1,0
7,1,0
7,1,0
7,1,0
7,1,0
7,1,0
7,1,0
7,1,0
7,1,0
7,1,0
7,1,0
7,1,0
7,1,0
7,1,0
7,1,0
7,1,0
7,2,0
7,2,0
7,2,0
7,2,0
7,2,0
7,2,0
7,2,0
7,2,0
7,2,0
7,2,0
7,2,0
7,2,0
7,2,0
7,2,0
7,2,0
7,2,0
7,2,0
7,2,0
7,2,0
7,2,0
7,2,0
7,2,0
7,2,0
7,2,0
7,2,0
7,2,0
7,2,0
7,2,0
7,2,0
7,2,0
7,2,0
7,2,0
7,2,0
8,2,0
8,2,0
9,2,0
9,2,0
9,2,0
9,2,0
9,2,0
9,2,0
9,2,0
9,2,0
9,2,0
9,2,0
9,2,0
9,2,0
9,3,0
9,3,0
9,3,0
9,3,0
9,3,0
10,3,0
10,3,0
10,3,0
10,3,0
10,3,0
10,3,0
10,3,0
10,3,0
10,3,0
10,3,0
10,3,0
10,3,0
10,3,0
10,3,0
10,3,0
10,3,0
10,3,0
10,3,0
10,3,0
10,3,0
10,3,0
10,3,0
10,3,0
10,3,0
10,3,0
10,3,0
10,3,0
10,3,0
10,3,0
10,3,0
10,3,0
10,3,0
10,3,0
10,3,0
10,3,0
10,3,0
10,3,0
10,3,0
10,3,0
11,3,0
11,3,0
11,3,0
11,3,0
11,3,0
12,3,0
12,3,0
12,4,0
12,4,0
12,4,0
12,4,0
12,4,0
12,4,0
12,4,0
12,4,0
13,4,0
13,4,0
13,4,0
13,4,0
13,4,0
13,4,0
13,4,0
13,4,0
13,4,0
13,4,0
14,4,0
14,4,0
14,4,0
14,4,0
14,4,0
14,4,0
14,4,0
14,4,0
14,4,0
14,4,0
14,4,0
14,4,0
14,4,0
14,4,0
14,4,0
14,4,0
14,4,0
14,4,0
14,4,0
14,4,0
14,4,0
14,4,0
14,5,0
14,5,0
14,5,0
14,5,0
14,5,0
14,5,0
14,5,0
14,5,0
14,5,0
14,5,0
14,5,0
14,5,0
14,5,0
14,5,0
14,5,0
14,5,0
15,5,0
15,5,0
15,5,0
15,5,0
15,5,0
15,5,0
15,5,0
15,5,0
15,5,0
15,5,0
15,5,0
15,5,0
15,5,0
16,5,1
16,5,1
16,5,1
16,5,1
16,6,1
16,6,1
16,6,1
16,6,1
16,6,1
16,6,1
17,6,1
17,6,1
17,6,1
17,6,1
17,6,1
17,6,1
17,6,1
17,6,1
17,6,1
17,6,1
17,6,1
17,6,1
17,6,1
17,6,1
17,6,1
17,6,1
17,7,1
17,7,1
17,7,1
18,7,1
18,7,1
18,7,1
18,7,1
18,7,1
18,7,1
18,7,1
18,8,1
18,8,1
18,8,1
18,8,1
18,8,1
18,8,1
18,8,1
18,8,1
18,8,1
18,8,1
18,8,1
18,8,1
18,8,1
18,8,1
18,8,1
18,8,1
18,8,1
18,8,1
18,8,1
18,8,1
18,8,1
18,8,1
18,8,1
18,8,1
18,8,1
18,8,1
18,8,1
18,8,1
18,8,1
18,8,1
18,8,1
18,8,1
18,8,1
18,8,1
18,8,1
18,8,1
18,8,1
18,8,1
18,8,1
18,8,1
18,8,1
18,8,1
19,8,1
19,8,1
19,8,2
19,8,2
19,8,2
19,8,2
19,8,2
19,8,2
19,8,2
19,8,2
19,8,2
19,8,2
19,8,2
19,8,2
19,8,2
19,8,2
19,8,2
19,8,2
19,8,2
19,8,2
19,8,2
19,8,2
19,8,2
20,8,2
20,8,2
20,8,2
20,8,2
20,8,2
20,8,2
20,8,2
20,8,2
20,8,2
20,8,2
20,8,2
20,8,2
20,8,2
20,8,2
20,8,2
20,8,2
20,8,2
20,8,2
20,8,2
20,8,2
20,8,2
20,8,2
20,8,2
20,8,2
20,8,2
20,8,2
20,8,2
21,8,2
21,9,2
21,9,2
21,9,2
21,9,2
21,9,2
21,10,2
21,10,2
21,10,2
21,10,2
21,10,2
21,10,2
21,10,2
21,10,2
21,10,2
21,10,2
21,10,2
21,10,2
21,10,2
21,10,2
21,10,2
21,10,2
21,10,2
21,10,2
21,10,2
21,10,3
21,10,3
22,10,3
22,10,3
22,10,3
22,10,3
22,10,3
22,10,3
22,10,3
22,10,3
22,10,3
22,10,3
23,10,3
23,10,3
23,10,3
23,10,3
23,10,3
23,10,3
23,10,3
23,10,3
23,10,3
23,10,3
23,10,3
23,10,3
23,10,3
23,10,3
23,10,3
23,10,3
23,10,4
23,10,4
23,10,4
23,11,4
23,11,4
23,11,4
23,11,4
23,11,4
24,11,4
25,11,4
25,11,4
25,11,4
25,11,4
25,11,4
25,11,4
25,11,4
25,11,4
25,11,4
25,11,4
26,11,4
26,11,4
26,11,4
26,11,4
26,11,4
26,11,4
26,11,4
27,11,4
27,11,4
27,11,4
27,11,4
27,11,4
27,11,4
27,11,4
27,11,4
27,11,4
27,11,4
27,12,4
27,12,4
27,12,4
27,12,4
27,12,4
27,12,4
27,13,4
27,13,4
27,13,4
27,13,4
27,13,4
28,13,4
28,13,4
28,13,4
29,13,4
29,13,4
29,13,4
29,13,4
29,13,4
29,13,4
29,13,4
29,13,4
29,13,4
29,13,4
29,13,4
29,13,4
29,13,4
29,13,4
29,13,4
29,13,4
29,13,4
29,13,4
29,13,4
29,13,4
29,13,4
29,13,4
29,13,4
29,13,4
29,13,4
29,13,4
30,13,4
31,13,4
31,13,4
31,13,4
31,13,4
31,13,4
31,13,4
31,13,4
31,13,4
31,13,4
31,13,4
31,13,5
31,13,5
31,13,5
31,13,5
31,13,5
31,13,5
32,13,5
32,13,5
32,14,5
32,14,5
32,14,5
32,14,5
32,14,5
32,14,5
32,14,5
32,14,5
33,14,5
33,14,5
34,14,5
34,14,5
35,14,5
35,14,5
35,14,5
35,14,5
35,14,5
35,14,5
35,15,5
35,15,5
35,15,5
36,15,5
36,15,5
36,15,5
36,15,5
36,15,5
36,16,5
36,16,5
36,16,5
36,16,6
36,16,6
36,16,6
36,16,6
36,16,6
36,16,6
36,16,6
36,16,6
36,16,6
36,16,6
36,16,6
36,16,6
36,16,6
36,16,6
36,16,6
36,16,6
36,16,6
36,16,6
36,16,6
36,16,6
36,16,6
36,16,6
36,16,6
36,17,6
36,17,6
36,17,6
36,17,6
36,17,6
36,17,6
36,18,6
36,18,6
36,18,6
37,18,6
37,18,6
37,18,6
37,18,6
37,18,7
37,18,7
37,18,7
37,18,7
37,18,7
37,18,7
37,18,7
37,18,7
37,18,7
37,18,7
37,18,7
37,18,7
37,18,7
37,18,7
37,18,7
37,18,7
37,18,7
37,18,7
37,18,7
37,18,7
37,18,7
37,18,7
37,18,7
37,18,7
38,18,7
38,18,7
38,18,7
38,18,7
38,18,7
38,18,7
38,18,7
38,18,7
38,18,7
38,18,7
38,18,7
38,18,7
38,18,7
38,18,7
38,18,7
38,18,7
38,18,7
38,18,7
38,18,7
38,18,7
38,18,7
38,18,7
38,18,7
39,18,7
39,18,7
39,18,7
39,18,7
39,19,7
39,20,7
39,20,7
40,20,7
40,20,7
40,20,7
41,21,7
41,21,7
41,21,7
41,21,7
41,21,7
41,21,7
41,21,7
41,21,7
41,21,7
42,21,7
42,21,7
42,21,7
42,21,7
43,21,7
43,21,7
43,21,7
43,21,7
43,21,7
43,21,7
44,21,7
44,21,7
44,21,7
44,21,7
44,21,7
44,21,7
44,21,7
44,21,7
44,21,7
44,21,7
44,21,7
44,21,7
44,21,7
44,21,7
45,21,7
45,21,7
45,21,7
45,21,7
45,21,7
45,21,7
45,21,7
46,21,7
46,21,7
46,21,7
46,21,7
46,21,7
46,21,7
46,21,7
46,21,7
46,21,7
46,22,7
46,22,7
46,22,7
46,22,8
46,22,8
46,22,8
46,22,8
46,22,8
46,22,8
46,22,8
46,22,8
46,22,8
46,22,8
46,22,8
46,22,9
46,22,9
47,22,9
47,22,9
47,22,9
47,22,9
47,22,9
47,22,9
47,22,9
47,23,9
47,23,9
47,23,9
47,23,9
47,23,9
47,23,9
47,23,9
47,23,9
47,23,9
47,23,9
48,23,9
48,23,9
49,23,9
49,23,9
50,23,9
50,23,9
50,23,9
50,23,9
50,23,9
50,23,9
50,23,9
50,23,9
50,23,9
50,23,9
50,23,9
50,23,9
51,23,9
51,23,9
51,23,9
51,23,9
51,23,9
51,23,9
51,23,9
51,23,9
51,23,9
51,23,9
51,23,9
51,23,9
51,23,9
51,23,9
51,23,9
51,23,9
51,23,9
51,23,9
51,23,9
51,23,9
51,23,9
51,23,9
51,23,9
51,23,9
51,24,9
51,24,9
51,24,9
51,24,9
51,25,9
52,25,9
52,25,9
52,25,9
53,25,9
54,25,9
54,25,9
54,25,9
54,25,9
54,25,9
54,25,9
54,25,9
54,25,9
54,25,9
54,26,9
54,26,9
54,27,9
54,27,9
54,27,9
54,27,9
54,27,10
54,27,10
54,27,10
54,27,10
54,27,10
54,27,10
54,27,10
54,27,10
54,27,10
54,27,10
54,27,10
54,27,10
54,27,10
54,27,10
54,27,10
54,27,10
54,27,10
54,27,10
54,27,10
54,27,10
54,27,10
54,27,10
54,28,10
55,28,10
55,28,10
55,28,10
55,28,10
55,28,10
55,28,10
55,28,10
55,28,10
55,28,10
55,28,10
55,28,10
55,28,10
55,28,10
55,28,10
55,28,10
55,28,10
55,28,10
55,28,10
55,28,10
55,28,10
55,29,10
55,29,10
55,29,10
56,29,10
56,30,10
56,30,10
56,30,10
56,30,11
56,30,11
56,30,11
56,30,11
56,30,11
56,30,11
56,30,11
56,30,11
56,30,11
56,30,11
56,30,11
56,30,11
56,30,11
56,30,11
56,30,11
56,30,11
56,30,11
56,30,11
56,30,11
56,30,11
56,30,11
56,30,11
56,30,11
56,30,11
56,30,11
56,30,11
56,30,11
56,30,11
56,30,11
56,30,11
56,30,11
56,30,11
56,31,11
56,31,11
56,31,11
56,31,11
56,31,11
56,31,11
56,31,11
56,31,11
56,31,11
56,31,11
56,31,11
56,31,11
56,31,11
56,31,11
56,31,11
56,32,11
56,32,11
56,32,11
56,32,11
56,32,11
56,32,11
56,32,11
56,32,11
56,32,11
56,32,11
56,32,11
57,32,11
57,32,11
57,32,11
57,32,11
57,32,11
57,32,11
57,32,11
57,32,11
57,33,11
57,33,11
57,33,11
57,33,11
57,33,11
57,33,11
57,33,12
57,33,12
57,33,12
57,33,12
57,33,12
57,33,12
57,33,12
57,33,12
57,33,12
57,33,12
57,33,12
57,33,12
57,33,12
57,33,12
57,33,12
57,33,12
57,33,12
57,33,12
57,33,12
57,33,12
58,33,12
58,33,12
59,33,12
59,33,12
60,33,12
61,33,12
61,33,12
61,33,12
61,33,12
61,33,12
61,33,12
61,33,12
61,33,12
61,33,12
61,33,12
61,33,12
61,33,12
61,33,12
61,33,12
61,33,12
61,34,12
61,34,12
61,34,12
62,34,12
62,34,12
63,34,12
63,34,12
63,34,12
63,34,12
63,34,12
63,34,12
63,34,12
63,34,12
63,35,12
63,35,13
63,36,13
63,36,13
63,36,13
63,36,13
63,36,13
63,36,13
63,36,13
63,36,13
63,36,13
63,36,13
63,37,13
63,37,13
64,37,13
64,38,13
64,38,13
65,38,13
66,38,13
66,38,13
66,38,13
66,38,13
66,38,13
66,38,13
66,38,13
66,38,13
66,38,13
66,38,13
66,38,13
66,38,13
66,38,13
67,38,13
67,39,13
67,39,13
67,39,13
67,39,13
67,39,13
67,39,13
67,40,13
67,41,13
67,41,13
67,41,13
67,41,13
67,41,13
68,41,13
68,41,13
68,41,13
68,41,13
68,41,13
68,41,13
68,41,13
69,43,13
69,43,13
69,43,13
69,43,13
69,43,13
69,43,13
70,43,13
70,43,13
70,43,13
70,43,13
70,43,13
70,43,14
70,43,14
70,43,14
70,43,14
70,43,14
70,43,14
70,43,14
71,43,14
71,43,14
71,43,14
71,43,14
71,43,14
71,43,14
71,43,14
71,43,14
71,43,14
71,43,14
71,43,14
71,44,14
71,44,14
72,44,14
72,44,14
72,44,14
72,44,14
72,44,14
72,44,14
72,44,14
72,44,14
72,44,14
72,44,14
72,44,14
73,44,14
73,44,14
73,44,14
74,44,14
74,44,14
74,44,14
74,44,14
74,44,14
74,44,14
74,44,14
74,44,14
74,44,14
75,44,14
75,44,14
75,44,15
75,44,15
75,44,15
75,44,15
75,44,15
75,44,15
75,44,15
75,45,15
75,45,15
75,45,15
75,45,15
75,45,15
75,46,15
75,46,15
75,46,15
75,46,15
75,47,15
75,48,15
75,48,15
75,48,15
75,48,15
75,48,15
75,49,15
75,49,15
75,49,15
75,49,15
75,50,15
75,51,15
76,51,15
76,51,15
77,51,15
77,51,15
77,51,15
77,52,15
77,52,15
78,52,15
78,52,15
78,52,15
78,52,15
79,52,15
79,52,15
79,52,15
79,52,15
79,52,15
79,52,15
79,52,15
79,52,15
79,53,15
79,53,15
79,53,15
79,53,15
79,53,15
79,53,15
81,53,15
81,53,15
82,53,15
82,53,15
82,53,15
84,53,15
85,53,15
85,53,15
85,53,15
85,53,15
85,53,15
85,54,15
85,54,15
85,54,15
85,54,15
85,54,15
85,54,15
85,54,15
85,54,15
85,54,15
85,54,15
85,54,15
85,54,15
85,54,15
85,54,15
85,54,15
85,54,15
85,54,15
85,54,15
85,54,15
85,55,15
85,55,15
86,55,15
86,55,15
87,55,15
87,55,15
88,55,15
88,55,15
88,55,15
88,55,15
88,55,15
88,55,15
89,55,15
89,55,15
89,55,15
89,55,15
89,55,15
89,55,15
90,55,15
90,55,15
90,55,15
90,55,15
90,56,15
90,56,15
90,56,15
90,56,15
90,56,15
90,57,15
90,57,15
90,57,15
90,58,15
90,58,15
91,58,15
91,59,16
91,59,16
91,59,16
91,59,16
91,59,16
91,59,17
92,59,17
93,59,17
93,59,17
93,59,17
93,59,17
93,59,17
93,59,17
93,60,17
93,60,17
93,60,17
93,60,17
93,60,17
94,61,17
94,61,17
94,61,17
94,61,17
94,61,17
94,61,17
94,61,17
94,61,17
94,61,17
94,61,17
94,61,17
94,61,17
94,61,17
94,61,17
94,61,17
95,61,17
95,61,17
95,61,17
95,61,17
95,61,17
95,61,17
95,61,17
95,61,17
96,61,17
96,61,17
96,61,17
96,61,17
96,61,17
96,61,17
96,61,17
97,61,17
97,61,17
97,61,17
97,62,17
98,62,17
99,62,17
99,62,17
99,62,17
99,62,17
99,62,17
99,62,18
99,62,18
99,62,18
100,62,18
101,62,18
101,62,18
101,63,18
101,63,18
101,63,18
101,63,18
102,63,18
102,63,18
102,63,18
102,63,18
102,63,18
102,63,18
102,63,18
104,63,18
104,63,18
104,63,18
104,63,18
104,63,18
104,63,18
104,63,18
105,63,18
105,63,18
105,63,18
105,63,18
105,63,18
105,63,18
106,63,18
106,63,18
106,63,18
106,63,18
106,63,18
106,63,18
106,63,18
106,63,18
106,63,18
106,63,18
106,63,18
106,63,18
106,63,18
107,63,18
107,63,18
107,63,18
107,63,18
108,63,18
108,63,18
108,63,18
108,63,18
108,63,18
108,63,18
108,63,18
108,63,18
108,63,18
108,63,18
109,63,18
109,63,18
110,63,18
110,63,18
110,63,18
110,63,18
110,63,18
111,63,18
112,63,18
112,63,18
113,63,18
113,63,18
113,63,18
113,63,18
113,63,18
113,63,18
113,63,18
113,63,18
113,63,18
113,63,18
113,63,18
113,63,18
114,63,18
114,63,18
114,63,18
114,63,18
114,63,18
114,63,18
114,63,18
115,63,18
115,63,18
115,63,18
115,63,18
115,63,18
115,63,18
115,63,18
115,63,18
115,63,18
115,63,18
115,63,18
115,63,18
116,63,18
116,63,18
116,63,18
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,63,19
116,64,19
116,66,19
116,66,19
116,66,19
116,66,19
116,66,19
116,66,19
116,66,19
116,66,19
116,66,19
116,66,19
116,66,19
116,66,19
116,66,19
116,66,19
116,66,19
116,66,19
116,66,19
116,66,19
116,66,19
116,66,19
116,66,19
116,66,19
116,66,19
116,66,19
116,66,19
116,66,19
116,66,19
116,66,19
116,66,19
116,66,19
116,66,19
116,66,19
116,66,19
116,66,19
116,66,19
116,66,19
116,66,19
116,66,19
116,66,19
116,66,19
116,66,19
116,66,19
116,66,19
116,66,19
116,66,19
116,66,19
116,66,19
116,66,19
116,66,20
116,66,20
116,66,20
116,66,20
116,66,20
116,66,20
116,66,20
116,66,20
116,66,20
116,66,20
116,66,20
116,66,20
116,66,20
116,66,20
116,66,20
116,66,20
116,66,20
116,66,20
116,66,20
116,66,20
116,66,20
116,66,20
116,66,20
116,66,20
116,66,20
116,66,21
116,66,21
116,66,21
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,22
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,66,23
116,71,23
116,76,23
116,79,23
118,84,23
119,85,23
125,87,23
127,87,23
135,87,23
138,87,23
145,87,23
149,87,23
155,87,23
160,87,23
165,87,23
171,87,23
172,87,23
172,87,23
172,87,23
172,87,23
172,87,23
172,87,23
172,87,23
172,87,23
172,87,23
172,87,23
172,87,23
172,87,23
172,87,23
172,87,23
172,87,23
172,87,23
172,87,23
172,87,23
