23:21:30,17
23:22:00,16
23:22:30,18
23:23:00,13
23:23:30,13
23:24:00,11
23:24:30,10
23:25:00,22
23:25:30,6
23:26:00,13
23:26:30,6
23:27:00,9
23:27:30,13
23:28:00,17
23:28:30,12
23:29:00,14
23:29:30,12
23:30:00,10
23:30:30,22
23:31:00,1
23:31:30,6
23:32:00,4
23:32:30,9
23:33:00,3
23:33:30,11
23:34:00,13
23:34:30,7
23:35:00,4
23:35:30,12
23:36:00,9
23:36:30,6
23:37:00,11
23:37:30,10
23:38:00,8
23:38:30,0
23:39:00,2
23:39:30,2
23:40:00,8
23:40:30,9
23:41:00,5
23:41:30,10
23:42:00,1
23:42:30,2
23:43:00,4
23:43:30,8
23:44:00,4
23:44:30,0
23:45:00,1
23:45:30,0
23:46:00,0
23:46:30,3
23:47:00,2
23:47:30,0
23:48:00,1
23:48:30,0
23:49:00,5
23:49:30,4
23:50:00,1
23:50:30,0
23:51:00,0
23:51:30,1
23:52:00,5
23:52:30,1
23:53:00,1
23:53:30,0
23:54:00,2
23:54:30,1
23:55:00,1
23:55:30,1
23:56:00,3
23:56:30,1
23:57:00,0
23:57:30,0
23:58:00,0
23:58:30,0
23:59:00,0
23:59:30,0
24:00:00,0
